"channelID","title","publishedAt","country","views","subscribers","videos"
"UCOj9WICwHqV_smQj-ucj1AA","Trend Central","2016-07-21T12:27:33Z",,"705982162","4190000","705982162"
"UCR-C9FYF2AELAv5x57ZmDZQ","Paje Team","2017-08-22T12:02:41Z","Cambodia","3656458058","4190000","3656458058"
"UCRIZtPl9nb9RiXc9btSTQNw","Food Wishes","2007-01-15T23:58:35Z",,"932539934","4190000","932539934"
"UCT9CHbGeQlJvl3HAZok_DMA","Bestie","2017-02-06T16:40:50Z","United States of America","606741988","4190000","606741988"
"UCTYNerRYjdiyRNR6LgRmOOQ","Qalby Etmaan - قلبي اطمأن","2018-04-03T06:10:09Z","United Arab Emirates","482078364","4190000","482078364"
"UCUMyZ3GFwAPkEuai3zR3rxg","AndreasChoice","2008-03-07T05:36:26Z","United States of America","234901006","4190000","234901006"
"UCV5mGxp-rtsGDAedDYnp7hA","OffTheRanch","2007-04-15T23:34:28Z","United States of America","824057403","4190000","824057403"
"UCVE91qOw9Ke8EsK95lMuF2Q","Fluffy Jet Toys","2010-03-17T04:20:01Z","Australia","2689726938","4190000","2689726938"
"UCXdLsO-b4Xjf0f9xtD_YHzg","ELLO","2005-11-19T07:34:18Z","Russia","4604783803","4190000","4604783803"
"UCZSKbSg4xlgvKYk7ET7awpA","Sen Anlat Karadeniz","2017-12-22T15:51:41Z","Turkey","3332335868","4190000","3332335868"
"UC_i8X3p8oZNaik8X513Zn1Q","FilmsActu","2009-10-16T09:05:21Z","France","2870193661","4190000","2870193661"
"UCgTOIiEgjm58xLjHvDjmgdA","Spreen","2016-01-24T23:11:44Z","Argentina","838664405","4190000","838664405"
"UCkN_hexdvjWDsR5H-rH6yJA","XuXo Dom","2012-01-24T03:50:53Z","Mexico","547758682","4190000","547758682"
"UCkzCjdRMrW2vXLx8mvPVLdQ","Man City","2009-07-07T14:04:39Z","United Kingdom","1044511459","4190000","1044511459"
"UCmB1_agPlXbbwTCPKEuwEKA","Aneka Safari Records","2017-08-09T15:28:09Z","Indonesia","1716069167","4190000","1716069167"
"UCoGIPQ7M4NWai7LRgRhaSOg","NotYourAverageFlight","2013-06-09T06:10:53Z","United States of America","883100382","4190000","883100382"
"UCvJiYiBUbw4tmpRSZT2r1Hw","Science Channel","2006-12-04T10:29:00Z",,"967738888","4190000","967738888"
"UCwVzFkXszeP__iWXNV2EjhA","bradesco","2006-05-09T20:51:41Z","Brazil","5163518807","4190000","5163518807"
"UC2PaSHNwAi0zxf_jM_Atsqg","CartoonHooligans","2013-12-18T10:32:04Z","United States of America","1286536652","4180000","1286536652"
"UCAtWPQw_rUROGGjEPSFboIA","BriannaPlayz","2019-06-13T21:39:19Z","United States of America","955671057","4180000","955671057"
"UCHaHD477h-FeBbVh9Sh7syA","BBC Learning English","2008-06-17T16:15:16Z","United Kingdom","212529306","4180000","212529306"
"UCTACwJNUjIIyBJPZfe3rvWw","Ruppo","2017-12-29T13:36:37Z","United States of America","553027410","4180000","553027410"
"UCoSNIVBEIX6EIateDDKVlBA","Cizzorz","2011-06-01T00:15:17Z","United States of America","586154911","4180000","586154911"
"UCvzBYLPqL7DJ68YBZ5TxT5Q","CrazyGyaan","2016-11-07T10:50:23Z","India","126819579","4180000","126819579"
"UCyV1wybRFhJTNfrK8BT0BHA","Heidi &amp; Zidane قصص الأسرة","2019-07-30T15:13:29Z","Russia","1696681666","4180000","1696681666"
"UCCD6ZlRgdtYyI3Oyn52Y4nQ","NDJ Film Official","2014-05-29T07:14:03Z","India","1853921704","4170000","1853921704"
"UCI_hjK53AIDlpB-Rpr1WnwQ","ZAMination","2015-03-30T22:21:03Z","United States of America","1266040946","4170000","1266040946"
"UCK7sniX2iZCF4-raoTv-Gsw","Avocado Couple Live","2019-10-04T13:44:56Z","United States of America","999162154","4170000","999162154"
"UCL3Cq-M4RE8M_7IbVjt5fcg","Gojzer","2010-12-21T15:04:09Z","United States of America","1572921071","4170000","1572921071"
"UCN2loZdLkfI2tePDxz7K7DA","YtCrash Islam","2016-11-22T19:53:08Z","Indonesia","142449301","4170000","142449301"
"UCVf-uzV0XR-3DLtRs1sg6Og","Anna recetasfaciles","2012-11-24T16:50:53Z","Spain","515556441","4170000","515556441"
"UCWUwriihuQ_ybNrAOqbg3yg","[Dorothy]도로시","2016-06-16T02:47:12Z","Republic of Korea","1013536366","4170000","1013536366"
"UCcjhYlL1WRBjKaJsMH_h7Lg","Epicurious","2007-10-03T18:07:10Z",,"1131729045","4170000","1131729045"
"UCfjLwqL4XSPUDT7hVnViCmw","RonaldOMG","2016-02-10T04:58:10Z","Canada","1756541068","4170000","1756541068"
"UCp-_AjOrkH5Xq9Km8T7voMg","OfficialCKanVEVO","2013-01-28T19:50:51Z",,"2706407451","4170000","2706407451"
"UCrPMM16a2XymtrPJwFW4kAQ","Dennis DJ","2011-12-28T07:44:14Z",,"1255016950","4170000","1255016950"
"UCrS7tv883mVqv07HKgVuwAA","THVL Phim","2016-02-20T04:15:00Z","Viet Nam","4152143550","4170000","4152143550"
"UCrkSOd8m17PJK5yQ6RoFa6A","RAF&Atilde;O","2016-01-30T20:09:23Z",,"372349245","4170000","372349245"
"UC3rxwrZSiTp6Kk2RXcyHtCA","L'atelier de Roxane","2015-07-28T08:22:40Z","France","1428620031","4160000","1428620031"
"UC5R1S71OG_i40cuZ8fvxwfg","Inventor 101","2018-08-27T13:18:03Z","Ireland","983795446","4160000","983795446"
"UCDF1VXLA5-MHigyce2SQovQ","Tukomi","2017-05-17T13:26:01Z","Philippines","354440906","4160000","354440906"
"UCEGNa931UjJEZnTZ8afMmfA","Enduro Life Media","2012-10-16T19:43:10Z","United Kingdom","1290577176","4160000","1290577176"
"UCNJ3LDzAFmu4AcqKReGxONw","Dr. Agustin Landivar","2015-12-11T15:45:12Z","United States of America","409712660","4160000","409712660"
"UCWnfDPdZw6A23UtuBpYBbAg","Dr Nozman","2011-05-28T16:22:52Z","France","742142459","4160000","742142459"
"UCc96wBaIMkjH2JedZ5LIO4g","Escorpi&oacute;n Dorado el Chido","2009-05-21T15:28:39Z",,"407710258","4160000","407710258"
"UCenjunBhBhvKjfDAESnoppw","RodWave","2016-05-30T02:45:34Z",,"3133326740","4160000","3133326740"
"UCfoXIW7QiGmpHdazd06MJ3A","Filipino Fairy Tales","2016-06-06T08:28:01Z","United Arab Emirates","1792719637","4160000","1792719637"
"UCiU8xGG7MhcuuqOCohcKyJg","Ariann Music","2014-07-19T12:17:16Z","Mexico","708845930","4160000","708845930"
"UCm3Y5mfuO7pf3SXQILf3Obg","Clevver TeVe","2011-07-19T17:50:34Z","United States of America","1698584059","4160000","1698584059"
"UCpGK6cI1FKHrStME7gNgD0Q","DIL Music","2011-05-22T14:44:37Z","India","1367594175","4160000","1367594175"
"UCv1HX9GgqyAYE999BoGYc1g","Esttik.","2013-02-28T16:24:23Z","Spain","530196389","4160000","530196389"
"UC1_-cyLlwnmTAesbMgruDpQ","Nazar Battu","2015-12-10T16:07:20Z","India","549604830","4150000","549604830"
"UC8v4vz_n2rys6Yxpj8LuOBA","KathleenLights","2013-01-26T17:17:59Z","United States of America","642207378","4150000","642207378"
"UCAruFBYLugQOEkhy-Kh6ZiQ","Rochy RD","2018-01-21T09:48:24Z",,"1450692442","4150000","1450692442"
"UCH3GtObXdV-y6yfIYrwp1dQ","online news india","2018-09-20T17:21:24Z","India","1260656969","4150000","1260656969"
"UCP1b9jYyEqiNhJi4GqYdovw","Warner Music M&eacute;xico","2007-02-20T04:43:33Z","Mexico","5400524387","4150000","5400524387"
"UCR6yfDK_u5EXby7CnG9-rYw","Haqeeqat TV","2017-12-19T10:44:10Z","Pakistan","1476700883","4150000","1476700883"
"UCabsTV34JwALXKGMqHpvUiA","VTV24","2016-02-17T07:33:02Z","Viet Nam","2950641237","4150000","2950641237"
"UCcp9uRaBwInxl_SZqGRksDA","HidaMari Cooking","2017-09-26T06:25:34Z",,"430713602","4150000","430713602"
"UCmp5y07YIV6i2jPX4x82hVQ","Hollow","2014-05-04T02:02:43Z","United States of America","1283878414","4150000","1283878414"
"UCqlRE8sYdSeijg83yIDpq2w","عبدالله الشريف Abdullah ELshrif","2008-06-08T13:21:28Z","Egypt","690423971","4150000","690423971"
"UCuCk_7b2_4uSr6y5hFmjuMQ","CBR","2008-10-14T00:30:06Z","United States of America","1632399370","4150000","1632399370"
"UCxcDCeShqZWIUQuEo2iJSVA","Mauricio Meirelles","2007-01-12T21:43:05Z","Brazil","676861307","4150000","676861307"
"UCz2yxQJZgiB_5elTzqV7FiQ","BOL News","2017-03-31T14:51:57Z","Pakistan","1058403846","4150000","1058403846"
"UC3S5gtXjd522gCtjOkYRUwg","matichon tv","2012-01-13T11:46:20Z","Thailand","2383903018","4140000","2383903018"
"UC4_bwov47DseacR1-ttTdOg","boogie2988","2006-04-06T01:39:32Z","United States of America","919592444","4140000","919592444"
"UCENmT1i3oi9fecPjg1bGC8g","GameXpro ","2018-07-09T07:36:58Z","India","846436046","4140000","846436046"
"UCMQOumrt3C7fFRT8oBc436Q","Bobicraft","2013-02-20T21:59:51Z","Mexico","1394278229","4140000","1394278229"
"UCNoiWmvkDUL0q-6ECxNFH0Q","JONATHAN GAMING","2018-02-25T14:00:11Z","India","413292848","4140000","413292848"
"UCSf-NCzjwcnXErUBW_qeFvA","Elevation Worship","2009-03-03T21:52:47Z","United States of America","1843473337","4140000","1843473337"
"UCSz7XQgw-U9yA4DDQ8TDJQg","maherco gaming","2007-06-11T13:19:16Z","Jordan","452846773","4140000","452846773"
"UCg_GB9WS6YKHilQZIJEC4kg","Millard Ayo","2012-09-22T22:09:15Z","Tanzania","1490193098","4140000","1490193098"
"UChWmYNTHQpLmJdkScwNrgcA","Megan Nicole","2009-12-21T17:09:39Z",,"946323979","4140000","946323979"
"UCroJ5uxmGr-WOtXUPyqeh6g","Random Encounters","2011-06-07T23:10:32Z","United States of America","1694983572","4140000","1694983572"
"UCuVIWETFdxzwlHEHMbhm2_w","Zangado","2006-05-11T13:52:30Z","Brazil","583135062","4140000","583135062"
"UCxSI_ScvntwbqmDD7VkspUQ","Cook With Nisha","2017-01-18T11:52:03Z","India","765240660","4140000","765240660"
"UC1D6TnX5EefINCukL_tJf3Q","HappyKidsTV - Nursery Rhymes","2015-07-24T13:44:17Z","United States of America","488055417","4130000","488055417"
"UCBJuxfqZuiibvcwSc8ViGsQ","A for Adley - Learning &amp; Fun","2017-10-04T21:19:39Z","United States of America","5508397213","4130000","5508397213"
"UCEMoAW9Qk0HrZqLxV5BFhDw","nicki nicole","2014-05-14T22:50:17Z",,"894251012","4130000","894251012"
"UCGwWE0AEHEkHTUzKrzDjZSQ","Live Cities Media Private Limited","2016-09-07T10:46:13Z","India","1347397685","4130000","1347397685"
"UCHDSDQfeGL5yepLg3niOhDA","Ammar TV","2014-11-06T12:22:19Z","Indonesia","664386264","4130000","664386264"
"UCKl5lpwNm67Sa-aPRNPCAkw","As&iacute; O M&aacute;s F&aacute;cil","2011-08-18T21:53:28Z","Mexico","314992276","4130000","314992276"
"UCLMKLU-ZuDQIsbjMvR3bbog","Furious Jumper","2012-03-18T07:48:30Z",,"3729404796","4130000","3729404796"
"UCMz7JFeTmiO2oJgtmYhpUmQ","McJuggerNuggets","2006-12-10T03:25:15Z","United States of America","2028896236","4130000","2028896236"
"UCPwQ8Yo90_ruIFPF3fLKwWA","Pebbles live","2013-01-31T12:10:37Z","India","1213813669","4130000","1213813669"
"UCRSvEADlY-caz3sfDNwvR1A","Huda Beauty","2007-01-14T04:34:22Z","United States of America","144430783","4130000","144430783"
"UCT0hbLDa-unWsnZ6Rjzkfug","FilmSelect","2016-08-15T09:41:58Z","United States of America","2000128745","4130000","2000128745"
"UCfqlEBRWzGJEFOdcL_RJycA","Quynh Tran JP &amp; Family - Cuộc sống ở Nhật","2017-11-28T14:39:31Z","Japan","1606346135","4130000","1606346135"
"UCg7xkCKcxA84xSTGgtF9ySA","JaeYeol ASMR 재열","2016-04-15T14:22:17Z","Republic of Korea","1181737833","4130000","1181737833"
"UCpf5YXmzGHC4m5uLCdlrrfA","Todah Music","2014-07-30T19:01:25Z","Brazil","1551062390","4130000","1551062390"
"UCsqemzGBSJryRUmjp2M_jjQ","Jamal Alpha","2014-09-20T15:33:26Z","Morocco","567335484","4130000","567335484"
"UCySHL-QuE6qEGSpUTVhy4Ug","elvecindariocalle13","2011-09-27T13:36:39Z",,"2869365939","4130000","2869365939"
"UCzLu9vEc086jxlz-TBtJLBg","Mohamad Gowani محمد جواني","2016-03-04T22:17:30Z","Saudi Arabia","159949635","4130000","159949635"
"UC1VhGkdtk7z_KxB6wtQ-XkQ","Turkish Drama HD العربية","2016-06-30T07:22:30Z","Saudi Arabia","584007404","4120000","584007404"
"UC1iqebKNH36JIdBIjEy8-iQ","Pixl Networks","2013-11-05T12:54:39Z",,"1664865758","4120000","1664865758"
"UC7EPUDULa-Oru2MpL7UV8sA","Le&oacute;n Picar&oacute;n","2011-06-21T15:27:26Z","Spain","1167847534","4120000","1167847534"
"UCKRp5dNEBko_xLYf_kHuZcw","Ch3Thailand Music","2013-11-07T09:49:04Z","Thailand","2861224742","4120000","2861224742"
"UCQypnkDmsoAQaIPaycP28Xw","Mr &amp; Mrs Choudhary","2013-09-11T18:39:12Z","India","1005224361","4120000","1005224361"
"UCYzJ25VqINzsrrdPyBNpbAg","5 MINUTI CREATIVI","2018-03-20T08:58:21Z","Italy","874345424","4120000","874345424"
"UCZXVJgry4FxvZO2718qQh5Q","Tofuu","2011-04-25T23:45:39Z","United States of America","1262834882","4120000","1262834882"
"UCfM85hxqqKrgGHgFDwcwOpg","Alhayah Series TV","2013-07-07T02:14:04Z","Egypt","2224814361","4120000","2224814361"
"UCh0lrL3yjMsby1VP3a12COQ","Jo&atilde;o Guilherme &Aacute;vila","2015-02-19T03:42:00Z","Brazil","241406894","4120000","241406894"
"UCjRkTl_HP4zOh3UFaThgRZw","SidemenReacts","2020-08-06T11:29:44.577814Z","United Kingdom","1292748033","4120000","1292748033"
"UCk554VGjGrZsLBUPW11cC7A","El Adl Group","2014-06-09T10:43:30Z","Egypt","2345455078","4120000","2345455078"
"UClIHawzMOBFQc1QZu2XYuoQ","Imagen Entretenimiento","2012-02-10T20:31:11Z","Mexico","2535007270","4120000","2535007270"
"UCmSPDMxfLphFJlZirsHbP0A","Viral Feed","2011-04-21T13:53:43Z","United States of America","1681848801","4120000","1681848801"
"UCtLpPnn0bg52IPFhzMwkvBw","RABIA SKINCARE","2017-02-11T07:30:24Z","India","423020776","4120000","423020776"
"UCtryOnU88-eeHGNmqNgWcdA","रामबाण औषधि - Rambaan Aushadhi","2016-12-26T11:06:36Z","India","221298806","4120000","221298806"
"UCw_L6hUIrVC9WbgpUOac2Lw","Jordi ENP","2017-10-27T12:27:08Z","Spain","412951634","4120000","412951634"
"UCxsk7hqE_CwZWGEJEkGanbA","KreekCraft","2014-04-10T02:54:44Z","United States of America","957401331","4120000","957401331"
"UCy8iwVdRzYWDrxQYMHNfkig","Ciclone Funk","2014-07-17T01:01:45Z","Brazil","660368811","4120000","660368811"
"UC-ikVvfoDcZuqOjTqFDpVqw","Super Siah","2017-01-02T03:12:33Z","United States of America","1744648342","4110000","1744648342"
"UC1IELV_s2HyyG3ZOj1l0hdQ","D&amp;B Nation","2016-03-11T09:20:30Z","United States of America","298183905","4110000","298183905"
"UC5DyIcicxy9ApZ-5HS8uNIA","OMO","2016-05-20T12:56:36Z","United States of America","3030115221","4110000","3030115221"
"UC8MyBFjXbTezvZgMTEBFwgA","Guru Randhawa","2013-10-17T22:34:30Z",,"456144890","4110000","456144890"
"UCDL7vZuiAubzIVQDyDUu0uQ","Dalang Pelo","2016-08-01T14:20:26Z","Indonesia","463617643","4110000","463617643"
"UCHfN0V-IVI2kuJEKGcv_Slg","Gudang Tutorial","2013-11-19T06:52:35Z","Indonesia","1637461724","4110000","1637461724"
"UCJCSL8IJfD4d5nunRrmrT1Q","tasya farasya","2016-10-03T14:09:23Z","Indonesia","370823286","4110000","370823286"
"UCNrr5uoHtY8vazTVNnkJIaA","Sara PopFit","2016-07-16T21:03:23Z","United Arab Emirates","370484121","4110000","370484121"
"UCO7TPCxAjB3MSeKTBv3aQiQ","TAM STORY","2015-02-04T07:19:38Z","Thailand","2634610146","4110000","2634610146"
"UCbEW8ye_j0HuPFXyiYyQnLg","The Urdu Teacher","2017-02-06T15:04:19Z","Pakistan","305825127","4110000","305825127"
"UCixvwLpO_pk4uVOkkkqP3Mw","WildFilmsIndia","2006-07-13T07:08:04Z","India","1955861096","4110000","1955861096"
"UCkdc7gHpavxpgGalxKbgSHA","Sean Paul","2009-04-23T20:28:05Z","Jamaica","2445104914","4110000","2445104914"
"UCs_6DXZROU29pLvgQdCx4Ww","Dan Lok","2014-07-26T05:41:31Z","Canada","250114021","4110000","250114021"
"UCwmFOfFuvRPI112vR5DNnrA","Vsauce3","2010-12-24T21:49:17Z","United States of America","529909115","4110000","529909115"
"UCF5LF4wzO67awh6Y3V8uVWQ","Rick Marin","2015-06-24T02:52:57Z","Brazil","880237538","4100000","880237538"
"UCMWHhRY7Iuxwm1hF1Fv-btw","M3RKMUS1C","2009-04-22T22:15:20Z","United States of America","2046230734","4100000","2046230734"
"UCO58fldVogtwlz7c2PTeWrg","قناة المحترف | Almohtarif channel","2011-07-14T07:09:34Z","Morocco","273776084","4100000","273776084"
"UCUd0P7GJ_6UiLcIpfKH9sCQ","ArkivaShqip","2009-12-30T21:33:07Z","Germany","6529977452","4100000","6529977452"
"UCXEtdPqObuH2rXix3_SGelQ","Kiera Bridget","2014-05-29T23:48:23Z","United Kingdom","422538675","4100000","422538675"
"UC_4Jor3Nk1CwGRBqGqvYjtQ","GANGSTER CITY","2013-06-18T09:55:40Z",,"1611853070","4100000","1611853070"
"UCckHBcinJJKHKi9sBEpGARA","Shadow Fight","2017-02-13T10:46:02Z","Russia","81924059","4100000","81924059"
"UCmeeY9kzNswUpbYyJntb3Aw","PUBG MOBILE Esports","2018-11-20T09:35:48Z","Indonesia","605561777","4100000","605561777"
"UCmtjprMoWchupVQURe1nfhQ","Cleo and Cuquin in English - Nursery Rhymes","2016-10-26T14:46:32Z","United States of America","2144751166","4100000","2144751166"
"UC00RWop8LNsgTfqiB3tA9Og","جيفارا العلي - givara alali","2015-04-22T01:30:36Z","United Kingdom","971238822","4090000","971238822"
"UC1wi36loyjQepvlkZc12Hbw","Action Tadka India","2014-02-25T09:13:22Z","India","1268608378","4090000","1268608378"
"UC3v6sjWuPxtW36jQ-if4OuA","Imbrandonfarris","2013-02-14T17:32:57Z","United States of America","1015405622","4090000","1015405622"
"UCBQ8jPPNmRrHHQqGGJh_tyQ","Salud y Algo M&aacute;s","2016-07-08T16:43:23Z","Dominican Republic","85436877","4090000","85436877"
"UCBX7808epqhZVxNlzXeMlMQ","Luis Mariz","2014-03-29T14:28:08Z","Brazil","148531196","4090000","148531196"
"UCNT5YLfnn2cQGIxGw8iOxJQ","Film&amp;Clips","2007-09-06T16:17:26Z","Italy","1036280381","4090000","1036280381"
"UCNjHgaLpdy1IMNK57pYiKiQ","AURORA","2015-08-21T13:19:43Z","Norway","989271487","4090000","989271487"
"UCQFblMlxC7UFwq2zqNT7NKA","Wings Marathi","2010-02-10T11:33:59Z","India","1280670392","4090000","1280670392"
"UCZcMokfiJkKTlI4QJRMmsHw","Ig&atilde;o Underground","2015-07-09T23:21:22Z","Brazil","297583007","4090000","297583007"
"UCa_9UcdkGqPh1PsU7NT61mg","Sil konce","2015-09-13T19:10:48Z","Brazil","880854915","4090000","880854915"
"UCmTe0LsfEbpkDpgrxKAWbRA","Bob &amp; Brad","2011-03-09T19:38:06Z","United States of America","441804971","4090000","441804971"
"UCmrAdc8HKdprnWZ8wsusmnA","EduKof","2015-07-31T05:54:11Z","Brazil","494600493","4090000","494600493"
"UCns6sGDoRVhrND8npcvGLSw","The Children's Kingdom Nursery Rhymes","2013-10-31T12:16:05Z","United States of America","2026385087","4090000","2026385087"
"UCqK5vXeApwrOm5S6QrlrK-w","TOYSBR Parque dos Brinquedos Surpresa Brasil","2013-11-06T23:50:32Z","Brazil","2195621376","4090000","2195621376"
"UCttFk8-Nysnyw59aNlWOWzw","7-Second Riddles","2018-01-25T07:07:37Z","United States of America","1317135388","4090000","1317135388"
"UCwiTOchWeKjrJZw7S1H__1g","Food Insider","2017-10-17T21:11:29Z","United States of America","1546618531","4090000","1546618531"
"UCy436qLXlyLqddExVC64auw","Gajendra Verma","2015-01-19T20:47:58Z","India","872781125","4090000","872781125"
"UCzcRQ3vRNr6fJ1A9rqFn7QA","ONE Media","2006-08-10T04:54:30Z","United States of America","4079331743","4090000","4079331743"
"UC0vBXGSyV14uvJ4hECDOl0Q","Techquickie","2012-01-15T15:40:19Z",,"696133931","4080000","696133931"
"UC2lCrx1QJF_hLT4atkZf6Ew","HALILINTAR LENGGOGENI","2016-08-05T08:20:33Z","Indonesia","247670865","4080000","247670865"
"UC72YzxWLsng_rTrTMYlFLgw","Ibu dan Balita Indonesia","2016-08-28T01:36:10Z","Indonesia","1502798896","4080000","1502798896"
"UCCE5NVlm0FhbunMMBT48WAw","Fundy","2014-08-11T13:27:07Z","Netherlands","292183251","4080000","292183251"
"UCHGAqdQBKTVON_FUCIYCh3Q","MercifulServant","2010-03-29T18:49:11Z","United Kingdom","721046650","4080000","721046650"
"UCRBWpRD5w7jN4Oq7MUyDYxg","Amr Maskoun | عمرو مسكون","2014-12-12T22:48:54Z","France","912181063","4080000","912181063"
"UCUMKhiOBYNgBLUHcXcjj0WA","Antonio Palmucci","2012-03-27T10:30:57Z","Italy","2678069588","4080000","2678069588"
"UCXN7NMwjjQpBHxzMwOPYzjQ","PES","2007-12-05T22:26:54Z","United States of America","1338994795","4080000","1338994795"
"UCbP0hjFiW9CEnL9HpSPbK_Q","Artkala","2016-09-25T13:41:53Z","India","804828171","4080000","804828171"
"UCbertc-gMbkkHuSmg0qwnxw","Bethel Music","2010-08-09T06:42:59Z","United States of America","2084796673","4080000","2084796673"
"UCoxcjq-8xIDTYp3uz647V5A","Numberphile","2011-09-15T12:45:01Z",,"634219295","4080000","634219295"
"UCphr4yejnGroAUGAPuxvSow","Ra&iacute; Saia Rodada","2015-03-12T15:49:45Z","Brazil","1813405669","4080000","1813405669"
"UCuQ9PbS08dQJNWfwjQE-Fnw","Jules LeBlanc","2008-10-21T20:28:55Z","United States of America","538484200","4080000","538484200"
"UCyiKdqreDmEBJEN0cDG5OxA","Kimer Lorens","2017-03-16T01:50:23Z","United States of America","2109157654","4080000","2109157654"
"UC4pTrQqndbuz1XxGyp_i6Zg","Best of The Voice Kids","2019-02-07T15:36:16Z","United States of America","1238297581","4070000","1238297581"
"UC5QA3ePozxshgdIbYafT_fA","Little Lizard Adventures","2012-06-07T03:43:12Z","Ireland","2670134382","4070000","2670134382"
"UC8mc_zJ3fMlO6tRtU9oJgEA","Salsa and Family","2016-12-15T08:04:03Z","Indonesia","2359176036","4070000","2359176036"
"UCAcbF4O0xq7LeuOl2Pwt2_A","Martina D ́Antiochia","2015-05-01T09:34:20Z","Spain","1041336054","4070000","1041336054"
"UCJaufW0VlPcZEmRr7MvYvGg","WATZAP25","2014-04-01T22:19:34Z","Mexico","399129727","4070000","399129727"
"UCNkwFuDn6zkt0Bpjg1BYVXw","La Adictiva","2015-05-22T19:57:30Z",,"3578478341","4070000","3578478341"
"UCPGszP72q2M6s9UYYp_hZhw","DadaZnay","2018-03-25T19:52:29Z","Russia","1701701918","4070000","1701701918"
"UCXodGGoCUuMgLFoTf42OgIw","Titi Toys and Dolls","2016-11-07T04:35:12Z","United States of America","1931862255","4070000","1931862255"
"UCZSx6WsN4MBLmzNqW37z11w","STR Noticias","2015-05-11T19:14:03Z","Romania","1104932048","4070000","1104932048"
"UCbfUA3UGxAWL3muD004g0WQ","Tory Lanez","2007-03-10T00:41:00Z","United States of America","2177273947","4070000","2177273947"
"UCd4W_0_E64eeP-o1ZOqVN2A","AiirSource Military","2011-10-29T17:05:00Z","United States of America","1755826503","4070000","1755826503"
"UChJW2HOHc5eWZi1X9jf9hTQ","Hamza Namira","2014-06-26T10:03:37Z","United Kingdom","788231182","4070000","788231182"
"UCm4PlToTlCcOf-jUWSFB3iw","Behindwoods Air","2018-02-06T01:47:33Z","India","1363116939","4070000","1363116939"
"UCq52Fv9Jn7js4neFjaju3Fg","OmarGoshTV","2011-11-29T00:50:36Z","United States of America","662365193","4070000","662365193"
"UCuaFvcY4MhZY3U43mMt1dYQ","Walt Disney Studios","2008-11-18T20:34:44Z","United States of America","1719172959","4070000","1719172959"
"UCzpCc5n9hqiVC7HhPwcIKEg","Good Mythical MORE","2013-12-14T05:24:44Z","United States of America","1133948902","4070000","1133948902"
"UC6IV24QPvsASJbzqDbmK8gw","Hora do Faro","2015-05-25T22:03:20Z",,"878178139","4060000","878178139"
"UC8huWhDjI8UJK4bqo8BJ9WQ","Disney Studios LA","2009-11-25T00:29:02Z",,"2111771393","4060000","2111771393"
"UCAk3t7WHs2zjsZpopox8Taw","Jonna Jinton","2011-01-19T23:23:56Z","Sweden","357512774","4060000","357512774"
"UCMwSNIgU8BWx87MI9pYLfqA","COMEDY SONOTEK","2016-12-03T11:28:09Z","India","1243194581","4060000","1243194581"
"UCWANPVmVKsJUg2ed9hK2r9w","JuanGabrielVEVO","2009-10-15T19:10:05Z",,"5000501365","4060000","5000501365"
"UCY2JbItcod5aclsDCrgdo6g","Di&aacute;rio da Carol","2015-02-14T00:37:25Z","Brazil","750354816","4060000","750354816"
"UCjmGtPZMS9kSLheN4MYO2XQ","WithZack","2016-05-26T19:20:59Z","Spain","1275181474","4060000","1275181474"
"UCqnbDFdCpuN8CMEg0VuEBqA","The New York Times","2006-10-13T21:57:36Z",,"1351243140","4060000","1351243140"
"UCsQBsZJltmLzlsJNG7HevBg","Tyler, The Creator","2016-10-01T22:17:58Z",,"1335646511","4060000","1335646511"
"UCsTl5H5X4SvTUkCCaMbAWyg","Ricardo Montaner","2010-01-28T14:14:43Z","United States of America","2008196175","4060000","2008196175"
"UCvScgo6mAvbMEjszK4sSj6g","YouTube India Spotlight","2007-03-25T08:31:03Z","India","855627748","4060000","855627748"
"UCzTdZz7z2sPRGCImodwOw0g","JT Music","2008-12-27T02:59:27Z","United States of America","2003072729","4060000","2003072729"
"UC2ni6kGpO-NuM2PG-P5FQ7A","maths masti","2017-08-19T15:43:22Z","India","335279453","4050000","335279453"
"UCCZGYab5SpD0I7Z5JqJZgww","My Chemical Romance","2006-09-01T00:40:34Z",,"1927920565","4050000","1927920565"
"UCFYKs_0xpOB3YnpyfbwuSZQ","Noah Schnapp","2016-12-20T00:32:59Z",,"110163238","4050000","110163238"
"UCW39zufHfsuGgpLviKh297Q","DW Documentary","2016-11-22T12:18:08Z","Germany","628865279","4050000","628865279"
"UC_7-msfTSLep9r-77wgYRpQ","ANI Y ONA","2016-11-27T09:49:29Z","Spain","1469748689","4050000","1469748689"
"UC_IXqII-SVm7QNRwreq32dg","Surinder  Films","2014-12-05T07:28:45Z","India","1980860170","4050000","1980860170"
"UCaHaG7vcPLIrc1wFv3505nQ","Scary Teacher 3D Hile","2015-05-04T05:51:26Z","Iraq","1337941904","4050000","1337941904"
"UCf3i_gCIO8J21hYNtMKiEaw","Yuki Music","2014-12-05T07:45:45Z","India","1083668222","4050000","1083668222"
"UCiARyB1wacrhQOhhT1K69Wg","Thibaan Channel","2016-06-04T14:40:32Z","Thailand","1564090008","4050000","1564090008"
"UC5lrDfR-Yjhmqoh5DfLOmwA","Mau y Ricky","2018-02-06T19:48:37Z","United States of America","2401087198","4040000","2401087198"
